** CONVERTED FROM ss00r01.edf using edfapi 4.2.762.0 Linux   standalone Jul 20 2023 on Thu Oct 17 13:11:11 2024
** DATE: Sat Oct 12 03:26:32 2024
** TYPE: EDF_FILE BINARY EVENT SAMPLE TAGGED
** VERSION: EYELINK II 1
** SOURCE: EYELINK CL
** EYELINK II CL v4.51 Mar 13 2010
** CAMERA: EyeLink CL-OL HEAD Version 1.0 Sensor=BH9
** SERIAL NUMBER: CLO-ZAD17
** CAMERA_CONFIG: ZAD17140.SCD
**

MSG	1207252 DISPLAY_COORDS  0 0 1919 1079
MSG	1207264 RECCFG CR 1000 1 1 L
MSG	1207264 ELCLCFG TOWER
MSG	1207264 GAZE_COORDS 0.00 0.00 1919.00 1079.00
MSG	1207264 THRESHOLDS L 58 218
MSG	1207264 ELCL_PROC ELLIPSE  (5)
MSG	1207264 ELCL_EFIT_PARAMS 1.01 4.00  0.15 0.05  0.65 0.65  0.00 0.00 0.30
MSG	1207265 !MODE RECORD CR 1000 1 1 L
START	1207266 	LEFT	SAMPLES	EVENTS
PRESCALER	1
VPRESCALER	1
PUPIL	AREA
EVENTS	GAZE	LEFT	RATE	1000.00	TRACKING	CR	FILTER	1
SAMPLES	GAZE	LEFT	RATE	1000.00	TRACKING	CR	FILTER	1
1209906	  321.3	  574.7	 2836.0	...
1209907	  321.3	  573.2	 2836.0	...
1209908	  321.7	  573.2	 2841.0	...
1209909	  322.0	  573.3	 2841.0	...
1209910	  322.0	  573.5	 2841.0	...
1209911	  321.4	  573.5	 2850.0	...
1209912	  321.4	  573.5	 2858.0	...
1209913	  321.0	  572.3	 2858.0	...
1209914	  320.7	  572.3	 2845.0	...
1209915	  320.7	  572.3	 2845.0	...
1209916	  320.8	  571.1	 2838.0	...
1209917	  322.0	  571.2	 2838.0	...
1209918	  322.0	  571.3	 2840.0	...
1209919	  321.5	  571.4	 2842.0	...
1209920	  321.5	  575.5	 2845.0	...
1209921	  321.5	  575.5	 2845.0	...
1209922	  319.7	  576.8	 2845.0	...
1209923	  319.6	  578.2	 2845.0	...
1209924	  320.4	  578.3	 2845.0	...
1209925	  320.5	  574.9	 2830.0	...
1209926	  321.4	  573.2	 2830.0	...
1209927	  322.0	  571.5	 2847.0	...
1209928	  322.0	  571.5	 2847.0	...
1209929	  322.0	  571.8	 2848.0	...
1209930	  322.6	  572.2	 2848.0	...
1209931	  322.6	  572.2	 2845.0	...
1209932	  322.6	  573.3	 2846.0	...
1209933	  322.6	  573.3	 2846.0	...
1209934	  323.6	  574.9	 2843.0	...
1209935	  323.6	  574.9	 2841.0	...
1209936	  323.4	  573.2	 2841.0	...
1209937	  323.1	  573.9	 2841.0	...
1209938	  321.9	  574.5	 2841.0	...
1209939	  321.8	  575.7	 2840.0	...
1209940	  321.8	  575.8	 2840.0	...
1209941	  322.8	  575.9	 2840.0	...
1209942	  322.9	  572.2	 2841.0	...
1209943	  321.8	  571.1	 2841.0	...
1209944	  321.7	  571.1	 2838.0	...
1209945	  318.4	  574.5	 2838.0	...
1209946	  318.4	  574.5	 2827.0	...
1209947	  320.8	  575.7	 2827.0	...
1209948	  320.5	  575.7	 2842.0	...
1209949	  320.3	  573.4	 2846.0	...
1209950	  320.3	  573.4	 2846.0	...
1209951	  320.3	  573.9	 2844.0	...
1209952	  320.3	  574.4	 2844.0	...
1209953	  323.1	  574.7	 2840.0	...
1209954	  323.2	  569.6	 2835.0	...
1209955	  320.5	  569.3	 2835.0	...
1209956	  320.2	  578.0	 2850.0	...
1209957	  319.3	  577.9	 2850.0	...
1209958	  319.5	  571.9	 2829.0	...
1209959	  321.9	  572.2	 2829.0	...
1209960	  321.9	  571.5	 2820.0	...
1209961	  322.0	  569.7	 2820.0	...
1209962	  321.4	  569.7	 2837.0	...
1209963	  321.3	  572.4	 2836.0	...
1209964	  321.3	  572.4	 2835.0	...
1209965	  323.4	  571.1	 2839.0	...
1209966	  323.4	  571.7	 2843.0	...
1209967	  323.0	  572.2	 2843.0	...
1209968	  323.0	  572.2	 2846.0	...
1209969	  323.8	  572.3	 2847.0	...
1209970	  323.8	  571.7	 2847.0	...
1209971	  323.4	  571.6	 2839.0	...
1209972	  323.4	  571.6	 2844.0	...
1209973	  323.8	  573.8	 2849.0	...
1209974	  324.3	  573.8	 2849.0	...
1209975	  324.4	  570.9	 2843.0	...
1209976	  323.9	  570.9	 2843.0	...
1209977	  323.8	  575.3	 2842.0	...
1209978	  323.9	  575.3	 2842.0	...
1209979	  323.6	  572.2	 2842.0	...
1209980	  323.2	  572.1	 2842.0	...
1209981	  323.2	  572.1	 2842.0	...
1209982	  326.3	  575.9	 2843.0	...
1209983	  326.4	  575.3	 2843.0	...
1209984	  326.2	  574.7	 2845.0	...
1209985	  325.9	  574.5	 2845.0	...
1209986	  326.0	  573.9	 2832.0	...
1209987	  326.0	  573.9	 2832.0	...
1209988	  326.0	  573.9	 2829.0	...
1209989	  326.1	  570.4	 2825.0	...
1209990	  326.7	  570.4	 2825.0	...
1209991	  326.7	  572.4	 2826.0	...
1209992	  326.6	  573.5	 2826.0	...
1209993	  326.6	  573.5	 2827.0	...
1209994	  324.6	  575.6	 2827.0	...
1209995	  324.5	  577.9	 2835.0	...
1209996	  324.2	  577.9	 2835.0	...
1209997	  324.3	  573.0	 2835.0	...
1209998	  324.4	  570.8	 2835.0	...
1209999	  324.4	  570.8	 2840.0	...
1210000	  326.8	  579.7	 2845.0	...
1210001	  329.2	  579.9	 2845.0	...
1210002	  329.8	  580.7	 2851.0	...
1210003	  329.8	  580.7	 2849.0	...
1210004	  326.3	  577.1	 2846.0	...
1210005	  326.3	  577.1	 2844.0	...
1210006	  326.2	  577.0	 2841.0	...
1210007	  326.3	  575.0	 2836.0	...
1210008	  329.7	  575.3	 2835.0	...
1210009	  329.7	  576.7	 2835.0	...
1210010	  326.8	  578.9	 2844.0	...
1210011	  326.8	  578.9	 2844.0	...
1210012	  326.9	  575.0	 2839.0	...
1210013	  326.9	  575.0	 2835.0	...
1210014	  327.4	  577.0	 2828.0	...
1210015	  328.0	  577.1	 2808.0	...
1210016	  327.8	  578.3	 2808.0	...
1210017	  327.7	  578.3	 2812.0	...
1210018	  327.9	  573.6	 2812.0	...
1210019	  325.6	  573.3	 2812.0	...
1210020	  325.6	  573.3	 2833.0	...
1210021	  325.5	  584.2	 2833.0	...
1210022	  325.8	  584.2	 2837.0	...
1210023	  328.7	  579.4	 2837.0	...
1210024	  328.7	  579.4	 2827.0	...
1210025	  329.3	  579.5	 2827.0	...
1210026	  329.2	  578.8	 2823.0	...
1210027	  329.1	  578.1	 2823.0	...
1210028	  329.1	  578.1	 2841.0	...
1210029	  328.5	  579.2	 2841.0	...
1210030	  328.5	  579.2	 2839.0	...
1210031	  328.6	  575.9	 2837.0	...
1210032	  328.6	  575.9	 2837.0	...
1210033	  329.2	  577.8	 2837.0	...
1210034	  329.1	  579.7	 2836.0	...
1210035	  329.1	  580.0	 2836.0	...
1210036	  329.0	  582.8	 2836.0	...
1210037	  329.0	  582.8	 2836.0	...
1210038	  328.9	  583.6	 2837.0	...
1210039	  328.9	  583.6	 2837.0	...
1210040	  328.2	  581.8	 2834.0	...
1210041	  328.3	  578.0	 2831.0	...
1210042	  330.7	  577.8	 2831.0	...
1210043	  330.6	  578.9	 2830.0	...
1210044	  330.5	  580.1	 2830.0	...
1210045	  330.5	  580.1	 2830.0	...
1210046	  330.2	  578.0	 2830.0	...
1210047	  330.2	  578.0	 2830.0	...
1210048	  329.4	  584.4	 2830.0	...
1210049	  329.4	  584.4	 2830.0	...
1210050	  329.5	  581.8	 2825.0	...
1210051	  329.6	  581.6	 2822.0	...
1210052	  330.0	  581.5	 2822.0	...
1210053	  330.7	  581.5	 2821.0	...
1210054	  330.7	  581.5	 2821.0	...
1210055	  330.4	  581.5	 2818.0	...
1210056	  330.4	  581.5	 2818.0	...
1210057	  330.6	  574.8	 2818.0	...
1210058	  330.6	  574.8	 2805.0	...
1210059	  330.5	  579.5	 2805.0	...
1210060	  331.6	  579.6	 2805.0	...
1210061	  331.4	  582.9	 2805.0	...
1210062	  331.4	  582.9	 2801.0	...
1210063	  331.2	  583.0	 2796.0	...
1210064	  330.9	  583.0	 2796.0	...
1210065	  330.9	  582.2	 2800.0	...
1210066	  331.1	  581.4	 2793.0	...
1210067	  331.2	  581.8	 2793.0	...
1210068	  331.2	  581.8	 2790.0	...
1210069	  331.3	  580.0	 2790.0	...
1210070	  333.5	  580.3	 2797.0	...
1210071	  333.4	  583.7	 2804.0	...
1210072	  334.0	  583.8	 2817.0	...
1210073	  334.0	  583.8	 2817.0	...
1210074	  334.0	  583.8	 2800.0	...
1210075	  333.9	  585.2	 2797.0	...
1210076	  333.9	  585.2	 2787.0	...
1210077	  333.5	  583.5	 2787.0	...
1210078	  333.5	  581.9	 2783.0	...
1210079	  333.3	  584.8	 2783.0	...
1210080	  333.3	  584.8	 2804.0	...
1210081	  334.5	  581.3	 2804.0	...
1210082	  334.5	  581.3	 2806.0	...
1210083	  333.9	  584.0	 2806.0	...
1210084	  334.6	  584.1	 2802.0	...
1210085	  334.4	  586.9	 2802.0	...
1210086	  334.4	  586.9	 2802.0	...
1210087	  334.8	  585.0	 2806.0	...
1210088	  334.9	  583.0	 2806.0	...
1210089	  334.5	  582.6	 2789.0	...
1210090	  334.5	  582.2	 2776.0	...
1210091	  334.4	  582.8	 2776.0	...
1210092	  334.4	  582.8	 2776.0	...
1210093	  336.2	  583.0	 2776.0	...
1210094	  336.3	  580.0	 2773.0	...
1210095	  336.3	  580.0	 2773.0	...
1210096	  336.0	  578.4	 2777.0	...
1210097	  336.0	  578.4	 2783.0	...
1210098	  335.9	  578.4	 2783.0	...
1210099	  336.5	  579.9	 2777.0	...
1210100	  337.1	  581.5	 2777.0	...
1210101	  336.0	  581.7	 2768.0	...
1210102	  336.0	  581.7	 2768.0	...
1210103	  336.0	  579.6	 2772.0	...
1210104	  336.1	  579.6	 2776.0	...
1210105	  336.0	  580.8	 2778.0	...
1210106	  335.5	  580.7	 2778.0	...
1210107	  335.6	  580.5	 2758.0	...
1210108	  335.4	  580.3	 2758.0	...
1210109	  335.3	  582.9	 2769.0	...
1210110	  337.3	  585.7	 2775.0	...
1210111	  337.4	  582.9	 2767.0	...
1210112	  336.7	  582.9	 2768.0	...
1210113	  336.0	  582.8	 2768.0	...
1210114	  336.0	  584.9	 2766.0	...
1210115	  336.4	  585.0	 2764.0	...
1210116	  336.4	  585.2	 2764.0	...
1210117	  336.4	  585.2	 2760.0	...
1210118	  337.0	  585.4	 2760.0	...
1210119	  336.7	  585.4	 2757.0	...
1210120	  336.7	  585.0	 2757.0	...
1210121	  336.7	  585.0	 2772.0	...
1210122	  338.0	  585.1	 2772.0	...
1210123	  337.9	  586.1	 2763.0	...
1210124	  338.0	  586.1	 2763.0	...
1210125	  338.0	  586.2	 2763.0	...
1210126	  338.0	  586.2	 2754.0	...
1210127	  336.7	  583.0	 2753.0	...
1210128	  336.8	  582.3	 2753.0	...
1210129	  336.3	  582.2	 2753.0	...
1210130	  336.2	  584.0	 2746.0	...
1210131	  335.1	  583.9	 2749.0	...
1210132	  335.3	  584.6	 2749.0	...
1210133	  335.5	  584.6	 2741.0	...
1210134	  335.4	  585.3	 2741.0	...
1210135	  335.4	  585.3	 2737.0	...
1210136	  335.2	  585.2	 2737.0	...
1210137	  335.2	  585.2	 2728.0	...
1210138	  336.0	  581.7	 2728.0	...
1210139	  335.1	  581.6	 2731.0	...
1210140	  335.1	  581.6	 2734.0	...
1210141	  337.3	  582.3	 2727.0	...
1210142	  337.3	  582.3	 2727.0	...
1210143	  337.4	  579.8	 2737.0	...
1210144	  338.3	  579.9	 2737.0	...
1210145	  337.5	  586.5	 2730.0	...
1210146	  337.0	  585.7	 2730.0	...
1210147	  337.0	  585.0	 2733.0	...
1210148	  339.8	  585.3	 2740.0	...
1210149	  339.8	  585.4	 2740.0	...
1210150	  339.8	  585.4	 2731.0	...
1210151	  341.7	  588.1	 2732.0	...
1210152	  341.7	  587.1	 2733.0	...
1210153	  342.4	  586.1	 2732.0	...
1210154	  342.3	  587.7	 2732.0	...
1210155	  340.7	  587.6	 2734.0	...
1210156	  340.7	  587.6	 2734.0	...
1210157	  340.7	  587.6	 2739.0	...
1210158	  339.3	  583.8	 2739.0	...
1210159	  339.3	  583.8	 2734.0	...
1210160	  339.3	  583.8	 2729.0	...
1210161	  338.7	  582.0	 2723.0	...
1210162	  338.7	  582.0	 2722.0	...
1210163	  338.3	  588.2	 2721.0	...
1210164	  338.3	  588.2	 2721.0	...
1210165	  337.9	  585.8	 2718.0	...
1210166	  337.5	  585.7	 2720.0	...
1210167	  337.5	  585.7	 2720.0	...
1210168	  337.4	  585.7	 2705.0	...
1210169	  337.4	  586.4	 2705.0	...
1210170	  337.5	  587.1	 2706.0	...
1210171	  338.0	  585.9	 2706.0	...
1210172	  337.9	  584.5	 2706.0	...
1210173	  337.9	  584.5	 2707.0	...
1210174	  338.5	  587.1	 2709.0	...
1210175	  339.3	  587.2	 2709.0	...
1210176	  341.4	  587.4	 2710.0	...
1210177	  341.4	  587.4	 2710.0	...
1210178	  339.5	  588.9	 2695.0	...
1210179	  339.5	  589.1	 2695.0	...
1210180	  339.0	  589.1	 2695.0	...
1210181	  339.0	  589.3	 2695.0	...
1210182	  341.5	  589.9	 2713.0	...
1210183	  341.5	  589.9	 2713.0	...
1210184	  342.0	  590.8	 2706.0	...
1210185	  342.0	  590.8	 2699.0	...
1210186	  339.7	  591.6	 2699.0	...
1210187	  339.7	  591.6	 2690.0	...
1210188	  340.8	  589.7	 2690.0	...
1210189	  343.6	  591.5	 2701.0	...
1210190	  344.7	  591.5	 2701.0	...
EFIX L   1209820	1210190	371	  327.7	  577.8	   2808
SSACC L  1210191
1210191	  345.9	  591.5	 2687.0	...
1210192	  346.0	  591.1	 2687.0	...
1210193	  353.0	  591.8	 2703.0	...
1210194	  355.3	  593.3	 2703.0	...
1210195	  356.5	  593.4	 2689.0	...
1210196	  360.6	  595.2	 2693.0	...
1210197	  364.2	  595.6	 2693.0	...
1210198	  370.4	  589.5	 2685.0	...
1210199	  370.5	  589.5	 2685.0	...
1210200	  373.6	  590.1	 2685.0	...
ESACC L  1210191	1210200	10	  345.5	  591.4	  372.6	  589.9	   0.50	     55
SFIX L   1210201
1210201	  373.6	  590.1	 2671.0	...
1210202	  374.0	  583.6	 2671.0	...
1210203	  374.7	  581.4	 2669.0	...
1210204	  374.7	  581.4	 2667.0	...
1210205	  374.3	  584.0	 2666.0	...
1210206	  374.1	  583.6	 2666.0	...
1210207	  373.7	  583.5	 2670.0	...
1210208	  373.2	  583.5	 2661.0	...
1210209	  372.7	  583.0	 2652.0	...
1210210	  373.4	  583.0	 2652.0	...
1210211	  373.3	  585.4	 2661.0	...
1210212	  372.1	  587.0	 2666.0	...
1210213	  371.5	  587.0	 2666.0	...
1210214	  370.8	  589.1	 2670.0	...
1210215	  370.3	  589.1	 2670.0	...
1210216	  370.4	  589.2	 2663.0	...
1210217	  370.6	  585.8	 2661.0	...
1210218	  370.7	  585.8	 2661.0	...
1210219	  370.5	  591.0	 2671.0	...
1210220	  370.5	  591.0	 2671.0	...
1210221	  370.0	  590.0	 2666.0	...
1210222	  370.0	  590.0	 2662.0	...
1210223	  370.0	  590.0	 2662.0	...
1210224	  369.5	  589.7	 2662.0	...
1210225	  369.7	  589.7	 2663.0	...
1210226	  369.7	  589.7	 2663.0	...
1210227	  369.7	  591.2	 2658.0	...
1210228	  369.7	  592.5	 2651.0	...
1210229	  368.8	  592.4	 2651.0	...
1210230	  368.5	  587.4	 2651.0	...
1210231	  368.5	  587.4	 2651.0	...
1210232	  368.3	  590.7	 2654.0	...
1210233	  367.6	  593.5	 2656.0	...
1210234	  367.6	  593.5	 2656.0	...
1210235	  367.9	  591.4	 2649.0	...
1210236	  368.0	  591.2	 2649.0	...
1210237	  369.5	  591.1	 2644.0	...
1210238	  369.6	  588.9	 2645.0	...
1210239	  369.7	  586.4	 2645.0	...
1210240	  369.7	  586.4	 2640.0	...
1210241	  369.8	  588.0	 2640.0	...
1210242	  369.7	  589.3	 2652.0	...
1210243	  367.2	  589.1	 2652.0	...
1210244	  367.2	  587.9	 2640.0	...
1210245	  367.5	  587.9	 2640.0	...
1210246	  367.6	  589.1	 2639.0	...
1210247	  365.9	  589.0	 2639.0	...
1210248	  365.9	  589.0	 2652.0	...
1210249	  372.0	  588.2	 2652.0	...
1210250	  372.1	  587.6	 2630.0	...
1210251	  372.1	  587.6	 2630.0	...
1210252	  372.1	  587.6	 2629.0	...
1210253	  371.2	  587.9	 2629.0	...
1210254	  370.3	  588.2	 2638.0	...
1210255	  371.0	  588.1	 2645.0	...
1210256	  371.0	  587.9	 2645.0	...
1210257	  370.6	  587.8	 2637.0	...
1210258	  370.1	  587.8	 2637.0	...
1210259	  370.1	  591.5	 2637.0	...
1210260	  369.9	  595.2	 2637.0	...
1210261	  369.5	  595.2	 2637.0	...
1210262	  369.6	  592.8	 2637.0	...
1210263	  369.3	  592.7	 2637.0	...
1210264	  369.3	  592.7	 2638.0	...
1210265	  372.1	  592.9	 2638.0	...
1210266	  372.1	  591.8	 2641.0	...
1210267	  372.2	  590.6	 2641.0	...
1210268	  371.0	  589.1	 2640.0	...
1210269	  370.7	  591.5	 2638.0	...
1210270	  370.7	  591.5	 2637.0	...
1210271	  370.7	  591.7	 2635.0	...
1210272	  370.7	  591.7	 2636.0	...
1210273	  370.1	  590.3	 2636.0	...
1210274	  370.1	  590.3	 2634.0	...
1210275	  369.0	  594.1	 2634.0	...
1210276	  368.5	  594.0	 2634.0	...
1210277	  368.5	  594.0	 2637.0	...
1210278	  372.5	  590.3	 2637.0	...
1210279	  372.7	  586.3	 2640.0	...
1210280	  372.4	  586.2	 2640.0	...
1210281	  372.4	  587.6	 2617.0	...
1210282	  371.6	  591.3	 2617.0	...
1210283	  371.0	  591.2	 2617.0	...
1210284	  371.1	  589.2	 2630.0	...
1210285	  371.9	  589.2	 2630.0	...
1210286	  371.8	  592.2	 2630.0	...
1210287	  371.8	  590.7	 2630.0	...
1210288	  371.3	  590.4	 2630.0	...
1210289	  371.3	  590.4	 2630.0	...
1210290	  372.3	  588.4	 2629.0	...
1210291	  372.4	  586.2	 2627.0	...
1210292	  372.6	  586.2	 2607.0	...
1210293	  372.5	  591.8	 2607.0	...
1210294	  372.3	  588.5	 2612.0	...
1210295	  372.5	  586.1	 2612.0	...
1210296	  372.5	  586.1	 2601.0	...
1210297	  371.9	  587.9	 2601.0	...
1210298	  371.3	  587.9	 2615.0	...
1210299	  371.3	  588.1	 2615.0	...
1210300	  371.1	  588.3	 2615.0	...
1210301	  370.9	  591.9	 2627.0	...
1210302	  370.3	  591.8	 2635.0	...
1210303	  370.3	  591.8	 2635.0	...
1210304	  371.7	  590.5	 2623.0	...
1210305	  371.7	  590.5	 2612.0	...
1210306	  371.6	  590.5	 2612.0	...
1210307	  371.6	  590.5	 2610.0	...
1210308	  372.0	  586.6	 2608.0	...
1210309	  372.2	  586.7	 2608.0	...
1210310	  374.5	  586.3	 2608.0	...
1210311	  374.6	  585.6	 2582.0	...
1210312	  374.6	  587.0	 2582.0	...
1210313	  374.5	  588.4	 2588.0	...
1210314	  374.5	  590.4	 2595.0	...
1210315	  374.5	  590.4	 2596.0	...
1210316	  374.0	  583.3	 2596.0	...
1210317	  374.0	  583.3	 2596.0	...
1210318	  372.9	  584.5	 2600.0	...
1210319	  373.1	  585.7	 2602.0	...
1210320	  372.8	  592.0	 2602.0	...
1210321	  373.2	  592.1	 2601.0	...
1210322	  373.4	  588.9	 2601.0	...
1210323	  371.1	  588.7	 2601.0	...
1210324	  370.9	  592.0	 2601.0	...
1210325	  373.4	  592.2	 2597.0	...
1210326	  372.3	  591.4	 2599.0	...
1210327	  371.3	  590.5	 2598.0	...
1210328	  371.4	  588.5	 2598.0	...
1210329	  371.5	  584.9	 2584.0	...
1210330	  371.5	  584.9	 2584.0	...
1210331	  371.9	  593.6	 2585.0	...
1210332	  372.6	  593.7	 2587.0	...
1210333	  373.1	  590.1	 2590.0	...
1210334	  373.1	  590.1	 2590.0	...
1210335	  373.9	  590.2	 2590.0	...
1210336	  373.6	  590.2	 2590.0	...
1210337	  373.2	  591.4	 2591.0	...
1210338	  372.8	  591.4	 2591.0	...
1210339	  373.0	  587.0	 2571.0	...
1210340	  373.0	  587.0	 2571.0	...
1210341	  372.9	  588.5	 2578.0	...
1210342	  372.6	  588.5	 2585.0	...
1210343	  372.6	  589.6	 2580.0	...
1210344	  374.2	  589.8	 2574.0	...
1210345	  374.3	  587.1	 2576.0	...
1210346	  369.9	  586.7	 2576.0	...
1210347	  369.7	  591.2	 2576.0	...
1210348	  370.7	  591.3	 2583.0	...
1210349	  370.5	  586.2	 2583.0	...
1210350	  370.2	  586.2	 2583.0	...
1210351	  370.2	  586.7	 2585.0	...
1210352	  372.3	  587.3	 2587.0	...
1210353	  372.3	  585.9	 2587.0	...
1210354	  372.7	  586.0	 2587.0	...
1210355	  374.4	  587.8	 2587.0	...
1210356	  374.1	  593.4	 2587.0	...
1210357	  374.0	  593.4	 2568.0	...
1210358	  374.0	  593.4	 2568.0	...
1210359	  373.0	  593.3	 2568.0	...
1210360	  372.9	  595.0	 2583.0	...
1210361	  372.8	  595.0	 2582.0	...
1210362	  372.1	  593.6	 2581.0	...
1210363	  371.6	  592.2	 2579.0	...
1210364	  371.9	  585.3	 2578.0	...
1210365	  372.7	  585.4	 2578.0	...
1210366	  372.7	  584.4	 2578.0	...
1210367	  372.7	  584.4	 2564.0	...
1210368	  371.4	  595.7	 2564.0	...
1210369	  371.4	  595.7	 2565.0	...
1210370	  370.3	  596.5	 2566.0	...
1210371	  370.3	  596.5	 2568.0	...
1210372	  372.0	  594.2	 2577.0	...
1210373	  372.0	  594.2	 2577.0	...
1210374	  373.1	  594.3	 2577.0	...
1210375	  373.5	  589.4	 2577.0	...
1210376	  373.5	  589.4	 2574.0	...
1210377	  371.3	  589.6	 2571.0	...
1210378	  371.3	  590.0	 2569.0	...
1210379	  371.8	  591.5	 2569.0	...
1210380	  371.4	  591.7	 2571.0	...
1210381	  371.4	  591.7	 2571.0	...
1210382	  372.3	  593.6	 2567.0	...
1210383	  373.8	  593.7	 2556.0	...
1210384	  373.8	  593.5	 2556.0	...
1210385	  373.3	  593.2	 2579.0	...
1210386	  372.9	  593.1	 2579.0	...
1210387	  372.9	  593.0	 2568.0	...
1210388	  372.9	  592.7	 2568.0	...
1210389	  372.8	  592.4	 2568.0	...
1210390	  372.7	  590.8	 2568.0	...
1210391	  372.5	  590.8	 2569.0	...
1210392	  372.5	  589.2	 2569.0	...
1210393	  372.2	  588.8	 2567.0	...
1210394	  372.2	  588.5	 2567.0	...
1210395	  370.4	  586.2	 2572.0	...
1210396	  370.4	  586.2	 2577.0	...
1210397	  373.3	  589.0	 2578.0	...
1210398	  373.3	  589.0	 2578.0	...
1210399	  369.8	  590.9	 2574.0	...
1210400	  369.7	  593.0	 2569.0	...
1210401	  373.4	  593.4	 2566.0	...
1210402	  374.3	  593.1	 2566.0	...
1210403	  374.3	  592.6	 2567.0	...
1210404	  374.4	  590.9	 2569.0	...
1210405	  374.5	  590.3	 2564.0	...
1210406	  370.6	  590.0	 2559.0	...
1210407	  372.2	  589.5	 2571.0	...
1210408	  372.1	  589.4	 2582.0	...
1210409	  372.0	  591.2	 2582.0	...
1210410	  370.8	  591.1	 2582.0	...
1210411	  371.4	  588.8	 2582.0	...
1210412	  372.1	  586.6	 2564.0	...
1210413	  372.0	  588.4	 2573.0	...
1210414	  372.0	  588.4	 2572.0	...
1210415	  375.0	  588.7	 2572.0	...
1210416	  375.0	  588.8	 2562.0	...
1210417	  374.3	  588.9	 2562.0	...
1210418	  373.7	  588.2	 2562.0	...
1210419	  372.6	  588.1	 2568.0	...
1210420	  372.5	  589.7	 2568.0	...
1210421	  372.6	  590.9	 2565.0	...
1210422	  374.2	  591.0	 2565.0	...
1210423	  374.2	  591.0	 2574.0	...
1210424	  375.9	  591.0	 2574.0	...
1210425	  375.9	  590.8	 2579.0	...
1210426	  372.8	  592.4	 2579.0	...
1210427	  372.8	  592.4	 2567.0	...
1210428	  372.7	  588.8	 2566.0	...
1210429	  372.6	  589.4	 2565.0	...
1210430	  372.6	  589.4	 2569.0	...
1210431	  372.6	  589.4	 2573.0	...
1210432	  373.7	  589.1	 2568.0	...
1210433	  373.9	  588.7	 2563.0	...
1210434	  373.7	  592.3	 2559.0	...
1210435	  374.3	  592.4	 2558.0	...
1210436	  374.2	  592.4	 2558.0	...
1210437	  374.4	  587.9	 2557.0	...
1210438	  374.4	  587.9	 2556.0	...
1210439	  372.9	  592.6	 2556.0	...
1210440	  372.3	  594.0	 2557.0	...
1210441	  372.3	  594.0	 2559.0	...
1210442	  372.0	  588.7	 2567.0	...
1210443	  371.7	  588.6	 2567.0	...
1210444	  371.5	  593.0	 2557.0	...
1210445	  371.9	  593.9	 2560.0	...
1210446	  374.6	  594.2	 2560.0	...
1210447	  374.6	  594.2	 2559.0	...
1210448	  375.0	  599.8	 2559.0	...
1210449	  375.0	  599.8	 2559.0	...
1210450	  370.8	  597.9	 2556.0	...
1210451	  370.8	  596.4	 2556.0	...
EFIX L   1210201	1210451	251	  371.9	  589.9	   2604
SSACC L  1210452
1210452	  370.8	  596.8	 2557.0	...
1210453	  367.0	  596.4	 2556.0	...
1210454	  365.7	  594.8	 2556.0	...
1210455	  365.3	  593.3	 2576.0	...
1210456	  365.0	  588.6	 2576.0	...
1210457	  358.4	  579.2	 2571.0	...
1210458	  358.4	  579.2	 2571.0	...
ESACC L  1210452	1210458	7	  369.6	  596.5	  358.5	  580.1	   0.45	     57
SFIX L   1210459
1210459	  358.6	  582.1	 2571.0	...
1210460	  358.5	  583.5	 2570.0	...
1210461	  358.3	  583.5	 2569.0	...
1210462	  358.3	  583.5	 2573.0	...
1210463	  358.3	  583.5	 2575.0	...
1210464	  358.6	  586.3	 2575.0	...
1210465	  359.1	  586.4	 2579.0	...
1210466	  359.1	  586.4	 2579.0	...
1210467	  358.8	  592.0	 2577.0	...
1210468	  362.2	  592.3	 2576.0	...
1210469	  362.3	  590.4	 2567.0	...
1210470	  364.5	  588.8	 2567.0	...
1210471	  364.7	  586.3	 2567.0	...
1210472	  364.2	  587.9	 2571.0	...
1210473	  364.1	  589.5	 2574.0	...
1210474	  364.1	  589.5	 2574.0	...
1210475	  365.0	  583.1	 2564.0	...
1210476	  365.6	  583.1	 2564.0	...
1210477	  365.1	  594.1	 2564.0	...
1210478	  365.5	  594.9	 2563.0	...
1210479	  365.5	  594.9	 2563.0	...
1210480	  364.8	  596.3	 2563.0	...
1210481	  363.6	  596.2	 2563.0	...
1210482	  363.8	  593.4	 2560.0	...
1210483	  363.7	  591.8	 2557.0	...
1210484	  363.7	  591.6	 2551.0	...
1210485	  364.2	  591.6	 2551.0	...
1210486	  364.4	  591.6	 2557.0	...
1210487	  364.5	  589.5	 2557.0	...
1210488	  365.4	  588.0	 2555.0	...
1210489	  365.4	  588.0	 2555.0	...
1210490	  365.6	  593.1	 2567.0	...
1210491	  365.7	  592.5	 2564.0	...
1210492	  365.7	  591.9	 2561.0	...
1210493	  361.4	  591.1	 2555.0	...
1210494	  361.4	  590.7	 2552.0	...
1210495	  360.9	  589.5	 2552.0	...
1210496	  360.9	  588.3	 2551.0	...
1210497	  360.5	  587.2	 2550.0	...
1210498	  360.6	  586.1	 2552.0	...
1210499	  361.6	  586.2	 2554.0	...
1210500	  361.6	  586.2	 2554.0	...
1210501	  360.5	  592.3	 2560.0	...
1210502	  360.6	  590.7	 2560.0	...
1210503	  359.9	  590.6	 2545.0	...
